run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,2.364,,,,1,no-baseline
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,2,0,,,,parallel-not-faster,1.022,,,,1,no-baseline
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,4,0,,,,parallel-not-faster,0.765,,,,1,no-baseline
e1_bare_b,tsvc/s252,s252,,bare_llm,claude-haiku-4-5-20251001,R,5,0,,,,parallel-not-faster,0.787,,,,1,no-baseline
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.84,,,,1,no-baseline
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,3.585,,,,1,no-baseline
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,4.012,,,,1,no-baseline
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.752,,,,1,no-baseline
e1_bare_b,tsvc/s254,s254,,bare_llm,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,4.035,,,,1,no-baseline
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,2.305,,,,1,no-baseline
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,3.121,,,,1,no-baseline
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,2.289,,,,1,no-baseline
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,2.21,,,,1,no-baseline
e1_bare_b,tsvc/s255,s255,,bare_llm,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,3.867,,,,1,no-baseline
e1_bare_b,tsvc/s281,s281,,bare_llm,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.031,,,,1,no-baseline
