run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.503,2.503,True,,1,gained
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.728,2.728,True,,1,gained
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.522,2.522,True,,1,gained
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.4,2.4,True,,1,gained
e1c_r_4,tsvc/s292,s292,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.634,2.634,True,,1,gained
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.635,2.635,True,1,1,gained
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.466,1.466,True,1,1,gained
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.608,2.608,True,1,1,gained
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.594,2.594,True,1,1,gained
e1c_r_4,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.675,2.675,True,1,1,gained
e1c_r_4,tsvc/s293,s293,,bare_llm,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.162,3.162,True,,1,gained
e1c_r_4,tsvc/s293,s293,,bare_llm,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.841,2.841,True,,1,gained
e1c_r_4,tsvc/s293,s293,,bare_llm,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.837,2.837,True,,1,gained
e1c_r_4,tsvc/s293,s293,,bare_llm,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.87,2.87,True,,1,gained
e1c_r_4,tsvc/s293,s293,,bare_llm,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.808,2.808,True,,1,gained
e1c_r_4,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.871,2.871,True,1,1,gained
e1c_r_4,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.018,3.018,True,1,1,gained
e1c_r_4,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.463,2.463,True,1,1,gained
