run_id,benchmark,kernel,group,arm,model,repeat,outcome,best_speedup,seq_median_s,seq_kernel_median_s,timing_basis,kernel_program_disagree,dump_exact,dump_exact_seeded,digest_max_rel_err,dump_max_rel_err,dump_seeded_max_rel_err,digest_seeded_rel_err,stable_at_fixed_threads,source_changed,pragmas_in_final,pragmas_discopop,pragmas_llm,rewrites_kept,baseline_pragmas,agent_verdict,llm_calls,llm_call_failures,explorer_retries,profile_explore_attempts,scaffold_ok,scaffold_problems,input_tokens,output_tokens,cache_read_input_tokens,cost_usd_equivalent,model_seconds,candidates_recorded,reverts,gate_passes_phase_a,speed_check_off,refresh_fast,refresh_full,refresh_fallback,phase_b_deferred,phase_b_joint_kept,dp_floor,runtime_remeasurements,settle_dropped,agent_s,verify_s,profile_s,discopop_do_all,host_load_start_1m,host_load_end_1m,started_at,finished_at,verify_size,speed_measurable,require_speedup,min_runtime_share,timing_cflags,speedup_T6,program_speedup_T6,speedup_T12,program_speedup_T12
e1c_r_1,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,1,parallel-not-faster,0.764,5.6485,3.064706,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,34,12782,52258,0.1033,125.9,0,0,0,False,0,0,0,0,0,,0,0,127.3,109.4,4.09,6,7.81591796875,9.43359375,2026-09-24T19:31:00,2026-09-24T19:34:57,EXTRALARGE,True,True,,-DLARGE_DATASET,0.759,0.842,0.764,0.85
e1c_r_1,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,2,parallel-not-faster,0.634,5.5419,2.980269,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,34,9567,53426,0.0781,75.4,0,0,0,False,0,0,0,0,0,,0,0,76.7,116.8,4.09,6,9.43359375,10.26416015625,2026-09-24T19:34:57,2026-09-24T19:38:11,EXTRALARGE,True,True,,-DLARGE_DATASET,0.632,0.748,0.634,0.77
e1c_r_1,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,3,parallel-not-faster,0.766,5.6679,3.099872,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,34,16867,53570,0.1296,158.0,0,0,0,False,0,0,0,0,0,,0,0,159.4,110.5,4.09,6,10.26416015625,11.341796875,2026-09-24T19:38:11,2026-09-24T19:42:40,EXTRALARGE,True,True,,-DLARGE_DATASET,0.739,0.837,0.766,0.844
e1c_r_1,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,4,BROKEN,3.46,5.5775,3.002397,kernel,False,False,False,0.00017022505098070078,0.03354034774407805,0.03496679716889269,0.0001722645934838403,True,True,1,,,,,,1,0,0,1,True,,42,8520,76415,0.0736,84.7,0,0,0,False,0,0,0,0,0,,0,0,86.2,75.3,4.09,6,11.341796875,8.61865234375,2026-09-24T19:42:40,2026-09-24T19:45:22,EXTRALARGE,True,True,,-DLARGE_DATASET,2.667,1.512,3.46,1.55
e1c_r_1,tsvc/s112,s112,,bare_llm,claude-haiku-4-5-20251001,5,parallel-not-faster,0.59,5.3935,2.908627,kernel,False,True,True,0.0,0.0,0.0,0.0,True,True,1,,,,,,1,0,0,1,True,,50,22034,123848,0.1731,213.7,0,0,0,False,0,0,0,0,0,,0,0,215.0,117.0,4.09,6,8.61865234375,10.1298828125,2026-09-24T19:45:22,2026-09-24T19:50:54,EXTRALARGE,True,True,,-DLARGE_DATASET,0.59,0.722,0.585,0.721
e1c_r_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,1,no-change,1.033,5.3955,3.019326,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,2,0,0,1,True,,54,20740,153828,0.1741,166.2,4,0,1,False,0,1,0,0,0,original,1,2,274.7,94.7,4.09,6,5.93359375,6.7333984375,2026-09-24T18:44:22,2026-09-24T18:50:32,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.032,1.001,1.033,1.004
e1c_r_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,2,no-change,0.988,5.3339,2.938842,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,1,0,0,1,True,,26,20737,61215,0.1634,153.5,5,0,1,False,0,1,0,3,1,original,1,2,390.0,94.6,4.09,6,6.7333984375,7.48681640625,2026-09-24T18:50:32,2026-09-24T18:58:36,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.988,0.98,0.982,0.968
e1c_r_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,3,no-change,1.048,5.4653,3.055435,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,2,0,0,1,True,,44,35397,141598,0.2758,332.8,4,0,1,False,0,1,0,0,0,original,1,2,440.5,95.1,4.09,6,7.48681640625,7.384765625,2026-09-24T18:58:36,2026-09-24T19:07:32,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,1.045,1.016,1.048,1.015
e1c_r_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,4,no-change,0.961,5.6658,3.128587,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,3,0,0,1,True,,96,41840,482990,0.3572,436.6,5,0,1,False,0,1,0,0,0,original,1,2,547.0,101.5,4.09,6,7.384765625,15.30712890625,2026-09-24T19:07:32,2026-09-24T19:18:21,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.956,0.963,0.961,0.947
e1c_r_1,tsvc/s112,s112,,default,claude-haiku-4-5-20251001,5,no-change,0.995,5.3877,2.992613,kernel,False,True,True,0.0,0.0,0.0,0.0,True,False,0,0,0,0,1,,3,0,0,1,True,,95,52913,430578,0.4289,533.7,5,1,2,False,0,2,0,0,0,original,2,1,663.3,96.3,4.09,6,15.30712890625,8.0615234375,2026-09-24T19:18:21,2026-09-24T19:31:00,EXTRALARGE,True,True,0.01,-DLARGE_DATASET,0.974,0.958,0.995,0.966
