run_id,benchmark,arm,model,repeat,phase,stage,count
e2c_ab_1,tsvc/s112,full_b1,claude-haiku-4-5-20251001,1,A,correctness,1
e2c_ab_1,tsvc/s112,full_b1,claude-haiku-4-5-20251001,3,B,tsan,2
e2c_ab_1,tsvc/s112,full_b1,claude-haiku-4-5-20251001,3,B,openmp_compile,1
e2c_ab_1,tsvc/s112,full_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_1,tsvc/s112,full_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_1,tsvc/s112,no_evidence,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_1,tsvc/s112,no_evidence_b1,claude-haiku-4-5-20251001,3,B,openmp_compile,1
e2c_ab_1,tsvc/s112,no_evidence_b1,claude-haiku-4-5-20251001,4,B,openmp_compile,1
e2c_ab_1,tsvc/s112,no_evidence_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_1,tsvc/s121,full_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_1,tsvc/s121,full_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_1,tsvc/s121,full_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_1,tsvc/s121,full_b1,claude-haiku-4-5-20251001,4,A,correctness,1
e2c_ab_1,tsvc/s121,no_evidence,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_1,tsvc/s121,no_evidence_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_1,tsvc/s121,no_evidence_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_1,tsvc/s1213,full_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_1,tsvc/s1213,full_b1,claude-haiku-4-5-20251001,4,A,correctness,2
e2c_ab_1,tsvc/s1213,full_b1,claude-haiku-4-5-20251001,5,A,correctness,2
e2c_ab_1,tsvc/s1213,no_evidence,claude-haiku-4-5-20251001,1,A,correctness,2
e2c_ab_1,tsvc/s1213,no_evidence,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_1,tsvc/s1213,no_evidence,claude-haiku-4-5-20251001,2,A,correctness,1
e2c_ab_1,tsvc/s1213,no_evidence,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_1,tsvc/s1213,no_evidence,claude-haiku-4-5-20251001,3,A,correctness,1
e2c_ab_1,tsvc/s1213,no_evidence,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_1,tsvc/s1213,no_evidence_b1,claude-haiku-4-5-20251001,1,A,correctness,2
e2c_ab_1,tsvc/s1213,no_evidence_b1,claude-haiku-4-5-20251001,2,A,correctness,1
