run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e1_r_a,tsvc/s241,s241,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s241,s241,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.677,1.677,True,1,1,gained
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,1.081,1.081,True,1,1,gained-not-faster
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.165,1.165,True,1,1,gained
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.244,1.244,True,1,3,gained
e1_r_a,tsvc/s243,s243,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_a,tsvc/s244,s244,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.392,4.392,True,1,2,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.154,4.154,True,1,1,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.294,4.294,True,1,1,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.353,2.353,True,1,1,gained
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s252,s252,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.83,3.83,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.368,3.368,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.803,3.803,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,4.664,4.664,True,1,1,gained
e1_r_b,tsvc/s254,s254,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.687,3.687,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.428,2.428,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.055,2.055,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.299,2.299,True,1,1,gained
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s255,s255,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.29,2.29,True,1,1,gained
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,4,neither
e1_r_b,tsvc/s281,s281,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.938,3.938,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.03,3.03,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.677,3.677,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.967,3.967,True,1,1,gained
e1_r_b,tsvc/s291,s291,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.756,3.756,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.735,1.735,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.446,2.446,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.273,2.273,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.344,2.344,True,1,1,gained
e1_r_b,tsvc/s292,s292,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.395,2.395,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.383,3.383,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.195,3.195,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.299,3.299,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.499,3.499,True,1,1,gained
e1_r_b,tsvc/s293,s293,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.109,3.109,True,1,1,gained
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s331,s331,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,4,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_r_b,tsvc/s341,s341,,default,claude-haiku-4-5-20251001,R,5,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_a,tsvc/s000,s000,,default,claude-haiku-4-5-20251001,A,1,1,FASTER,True,4.03,no-change,1.0,0.248,True,0,1,lost
e1_a,tsvc/s313,s313,,default,claude-haiku-4-5-20251001,A,1,1,FASTER,True,5.546,FASTER,6.356,1.146,True,1,1,better
e1_a,tsvc/vpvtv,vpvtv,,default,claude-haiku-4-5-20251001,A,1,1,FASTER,True,4.084,FASTER,2.367,0.58,True,1,1,worse
e1_d,tsvc/s3112,s3112,,default,claude-haiku-4-5-20251001,D,1,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_d,tsvc/s3112,s3112,,default,claude-haiku-4-5-20251001,D,2,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,1,neither
e1_d,tsvc/s3112,s3112,,default,claude-haiku-4-5-20251001,D,3,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,3,neither
e1_d,tsvc/s321,s321,,default,claude-haiku-4-5-20251001,D,1,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,9,neither
e1_d,tsvc/s321,s321,,default,claude-haiku-4-5-20251001,D,2,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,5,neither
e1_d,tsvc/s321,s321,,default,claude-haiku-4-5-20251001,D,3,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,9,neither
e1_d,tsvc/s322,s322,,default,claude-haiku-4-5-20251001,D,1,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,9,neither
e1_d,tsvc/s322,s322,,default,claude-haiku-4-5-20251001,D,2,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,9,neither
e1_d,tsvc/s322,s322,,default,claude-haiku-4-5-20251001,D,3,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,9,neither
e1_d,tsvc/s323,s323,,default,claude-haiku-4-5-20251001,D,1,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,5,neither
e1_d,tsvc/s323,s323,,default,claude-haiku-4-5-20251001,D,2,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,6,neither
e1_d,tsvc/s323,s323,,default,claude-haiku-4-5-20251001,D,3,3,"no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
