run_id,benchmark,arm,model,repeat,phase,stage,count
e2c_ab_4,tsvc/s292,full_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s292,full_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s292,full_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s292,full_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s292,full_b1,claude-haiku-4-5-20251001,5,B,tsan,2
e2c_ab_4,tsvc/s292,no_evidence,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s292,no_evidence_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s293,full_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s293,full_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s293,full_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s293,full_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s293,full_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s293,no_evidence_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,1,B,correctness,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,2,B,correctness,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,4,B,correctness,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,5,A,compile,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s331,full_b1,claude-haiku-4-5-20251001,5,B,correctness,1
e2c_ab_4,tsvc/s331,no_evidence,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence,claude-haiku-4-5-20251001,2,B,correctness,1
e2c_ab_4,tsvc/s331,no_evidence,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence,claude-haiku-4-5-20251001,3,B,correctness,1
e2c_ab_4,tsvc/s331,no_evidence,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,1,B,correctness,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,2,B,schedules,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,3,B,schedules,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,4,B,correctness,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s331,no_evidence_b1,claude-haiku-4-5-20251001,5,B,correctness,1
e2c_ab_4,tsvc/s341,full_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s341,full_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s341,full_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s341,full_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s341,full_b1,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence,claude-haiku-4-5-20251001,3,B,tsan,2
e2c_ab_4,tsvc/s341,no_evidence,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence,claude-haiku-4-5-20251001,5,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence_b1,claude-haiku-4-5-20251001,1,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence_b1,claude-haiku-4-5-20251001,2,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence_b1,claude-haiku-4-5-20251001,2,B,schedules,1
e2c_ab_4,tsvc/s341,no_evidence_b1,claude-haiku-4-5-20251001,3,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence_b1,claude-haiku-4-5-20251001,4,B,tsan,1
e2c_ab_4,tsvc/s341,no_evidence_b1,claude-haiku-4-5-20251001,5,B,tsan,1
